customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7590-005438,Male,0,Yes,Yes,71,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,66.1,4678.45,No
7590-005439,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),69.75,1031.25,No
7590-005440,Female,0,No,No,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.15,3125.13,No
7590-005441,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),81.86,793.53,No
7590-005442,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.82,1218.38,No
7590-005443,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,70.16,1228.65,No
7590-005444,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),85.11,1837.17,No
7590-005445,Male,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.71,1490.35,No
7590-005446,Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.21,3304.58,No
7590-005447,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),74.62,3200.46,No
7590-005448,Male,0,No,No,0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Mailed check,64.23,0.0,No
7590-005449,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.06,505.2,No
7590-005450,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.49,1433.15,No
7590-005451,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.98,391.02,No
7590-005452,Female,0,Yes,No,47,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.67,2190.26,No
7590-005453,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),79.62,3337.21,No
7590-005454,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.58,1729.7,No
7590-005455,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,63.57,4143.77,No
7590-005456,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.26,807.75,No
7590-005457,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,74.18,2830.51,No
7590-005458,Female,0,Yes,No,8,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,64.8,528.46,Yes
7590-005459,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.18,3657.56,Yes
7590-005460,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.39,1713.75,No
7590-005461,Male,0,No,No,13,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.65,813.4,No
7590-005462,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.19,5232.56,No
7590-005463,Male,0,No,No,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.96,1161.35,No
7590-005464,Female,0,Yes,No,27,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),55.31,1503.7,No
7590-005465,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.68,280.73,Yes
7590-005466,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.68,2705.43,No
7590-005467,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.79,172.15,No
7590-005468,Female,0,Yes,No,69,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.37,3970.02,No
7590-005469,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.46,3954.19,No
7590-005470,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),81.62,252.06,No
7590-005471,Male,0,No,No,49,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),71.27,3488.09,No
7590-005472,Female,0,No,Yes,4,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,49.75,216.19,No
7590-005473,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.6,1158.05,No
7590-005474,Female,0,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.0,582.48,No
7590-005475,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.65,1952.79,Yes
7590-005476,Male,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.27,89.93,No
7590-005477,Male,0,Yes,Yes,53,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.72,2407.9,No
7590-005478,Female,0,No,No,71,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,52.59,3737.93,No
7590-005479,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.3,4185.65,No
7590-005480,Female,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.89,3862.48,No
7590-005481,Male,0,Yes,No,0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,56.26,2.69,No
7590-005482,Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.54,1805.56,No
7590-005483,Male,1,No,No,34,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,68.95,2335.35,Yes
7590-005484,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),91.9,4880.19,No
7590-005485,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.72,4415.37,No
7590-005486,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,80.98,1098.22,No
7590-005487,Female,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),82.66,5648.22,No
7590-005488,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,71.54,223.65,Yes
7590-005489,Female,0,No,Yes,63,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.41,4273.82,Yes
7590-005490,Male,1,Yes,No,21,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),72.21,1549.86,No
7590-005491,Female,0,No,No,23,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,70.68,1632.36,No
7590-005492,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.31,1361.1,No
7590-005493,Male,1,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),69.96,387.77,No
7590-005494,Male,0,No,No,26,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),60.05,1595.9,No
7590-005495,Male,0,Yes,No,9,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,66.35,589.13,No
7590-005496,Male,0,No,No,38,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),68.99,2613.16,No
7590-005497,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.36,1003.61,No
7590-005498,Female,0,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,55.26,2920.0,No
7590-005499,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,74.15,3706.77,No
7590-005500,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Electronic check,78.91,4654.46,No
7590-005501,Male,0,No,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.33,5787.95,No
7590-005502,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.77,1417.14,No
7590-005503,Female,0,No,No,61,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.63,3944.93,No
7590-005504,Male,1,Yes,No,48,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.44,3320.59,No
7590-005505,Male,0,No,Yes,50,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),56.13,2794.85,No
7590-005506,Male,0,Yes,No,27,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,56.56,1511.45,No
7590-005507,Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,81.13,2861.81,No
7590-005508,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.25,1749.7,No
7590-005509,Female,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.96,2739.97,No
7590-005510,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,61.38,3592.37,No
7590-005511,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,78.99,452.47,No
7590-005512,Female,0,No,No,64,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),65.06,4154.42,No
7590-005513,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.49,2206.88,No
7590-005514,Male,0,Yes,Yes,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,622.63,No
7590-005515,Male,0,No,Yes,72,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,70.6,5118.9,No
7590-005516,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),77.36,2240.95,No
7590-005517,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.54,1477.36,No
7590-005518,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.0,1635.89,No
7590-005519,Female,1,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),60.09,220.61,No
7590-005520,Female,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.55,6187.45,No
7590-005521,Male,0,Yes,No,68,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,65.52,4462.22,No
7590-005522,Female,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.09,1824.11,No
7590-005523,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.84,1645.11,No
7590-005524,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.44,512.35,No
7590-005525,Female,0,No,No,50,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.69,2602.34,Yes
7590-005526,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,72.09,2554.53,No
7590-005527,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),75.12,571.4,No
7590-005528,Female,1,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.07,1034.86,No
7590-005529,Female,1,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,80.46,4187.9,No
7590-005530,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.32,335.36,No
7590-005531,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.95,1440.27,No
7590-005532,Female,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,82.04,3903.56,No
7590-005533,Male,1,Yes,Yes,69,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.85,4675.97,No
7590-005534,Female,0,Yes,No,34,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.73,2302.75,No
7590-005535,Male,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.53,1340.73,No
7590-005536,Female,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.05,335.5,Yes
7590-005537,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),69.92,715.47,No
7590-005538,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.75,5.55,No
7590-005539,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),84.85,1552.65,No
7590-005540,Female,1,Yes,Yes,44,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,41.27,1830.61,No
7590-005541,Male,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.49,1242.55,No
7590-005542,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.23,3771.15,No
7590-005543,Female,0,No,Yes,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.03,2182.8,No
7590-005544,Female,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.26,1369.53,No
7590-005545,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),79.49,2526.0,No
7590-005546,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.28,3355.45,No
7590-005547,Female,1,No,No,68,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.44,4510.45,Yes
7590-005548,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,78.6,1391.29,No
7590-005549,Female,1,No,No,38,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,74.54,2809.31,Yes
7590-005550,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.23,290.02,Yes
7590-005551,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.99,2651.97,Yes
7590-005552,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),72.05,2417.42,No
7590-005553,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.03,3522.83,No
7590-005554,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.34,2280.39,No
7590-005555,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,88.94,5938.32,No
7590-005556,Female,0,No,Yes,62,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,50.27,3162.56,No
7590-005557,Male,0,No,No,70,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,67.97,4722.96,Yes
7590-005558,Female,1,Yes,No,47,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.25,2880.04,No
7590-005559,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),75.94,152.43,No
7590-005560,Male,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.66,855.86,No
7590-005561,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,59.48,464.56,No
7590-005562,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.61,5258.48,No
7590-005563,Male,0,No,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,48.47,940.77,No
7590-005564,Male,0,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),58.72,2277.67,No
7590-005565,Female,0,Yes,No,11,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),65.2,716.33,No
7590-005566,Male,1,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,80.78,2161.97,No
7590-005567,Male,0,No,No,47,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),61.74,2917.91,No
7590-005568,Female,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.89,385.37,Yes
7590-005569,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,64.77,836.8,Yes
7590-005570,Male,0,Yes,No,18,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,63.76,1149.15,No
7590-005571,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,63.78,3429.02,No
7590-005572,Female,0,No,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.92,3218.03,No
7590-005573,Female,1,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),74.11,4873.41,No
7590-005574,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,71.26,2357.28,Yes
7590-005575,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,75.16,3023.33,No
7590-005576,Female,1,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.53,2356.19,No
7590-005577,Male,0,Yes,No,38,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,67.64,2534.27,No
7590-005578,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,71.38,3573.45,No
7590-005579,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,75.1,3454.88,No
7590-005580,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.59,1573.34,No
7590-005581,Female,0,Yes,No,51,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,65.99,3351.67,No
7590-005582,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),76.42,5356.48,No
7590-005583,Female,0,No,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),80.34,4915.9,No
7590-005584,Female,0,Yes,Yes,4,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),71.8,296.72,No
7590-005585,Male,1,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.81,5714.7,No
